,rxn_ids,rxn_names,reactions,rxn_bounds,rxn_subsystems
896,MCCCrm_Neuron,"methylcrotonoyl-CoA carboxylase, mitochondrial Neuron",3mb2coa[mN] + atp[mN] + hco3[mN] <=> 3mgcoa[mN] + adp[mN] + h[mN] + pi[mN],"(-1000.0, 1000.0)","Valine, Leucine, and Isoleucine Metabolism"
897,MDH_Neuron,malate dehydrogenase Neuron,mal-L[cN] + nad[cN] <=> h[cN] + nadh[cN] + oaa[cN],"(-1000.0, 1000.0)",Citric Acid Cycle
898,MDHm_Neuron,"malate dehydrogenase, mitochondrial Neuron",mal-L[mN] + nad[mN] <=> h[mN] + nadh[mN] + oaa[mN],"(-1000.0, 1000.0)",Citric Acid Cycle
899,ME2m_Neuron,"malic enzyme (NADP), mitochondrial Neuron",mal-L[mN] + nadp[mN] --> co2[mN] + nadph[mN] + pyr[mN],"(0.0, 1000.0)",Pyruvate Metabolism
900,MECOALm_Neuron,"mesaconate--CoA ligase (ADP-forming), mitochondrial Neuron",atp[mN] + coa[mN] + mescon[mN] <=> adp[mN] + mescoa[mN] + pi[mN],"(-1000.0, 1000.0)",C5-Branched dibasic acid metabolism
901,MECOAS1m_Neuron,mesaconate--CoA ligase (GDP-forming) Neuron,coa[mN] + gtp[mN] + mescon[mN] <=> gdp[mN] + mescoa[mN] + pi[mN],"(-1000.0, 1000.0)",C5-Branched dibasic acid metabolism
902,MGCHrm_Neuron,"methylglutaconyl-CoA hydratase (reversible), mitochondrial Neuron",3mgcoa[mN] + h2o[mN] <=> hmgcoa[mN],"(-1000.0, 1000.0)","Valine, Leucine, and Isoleucine Metabolism"
903,MMCDm_Neuron,"Methylmalonyl-CoA decarboxylase, mitochondrial Neuron",h[mN] + mmcoa-S[mN] --> co2[mN] + ppcoa[mN],"(0.0, 1000.0)","Valine, Leucine, and Isoleucine Metabolism"
904,MMEm_Neuron,methylmalonyl-CoA epimerase/racemase Neuron,mmcoa-R[mN] <=> mmcoa-S[mN],"(-1000.0, 1000.0)","Valine, Leucine, and Isoleucine Metabolism"
905,MMMm_Neuron,methylmalonyl-CoA mutase Neuron,mmcoa-R[mN] <=> succoa[mN],"(-1000.0, 1000.0)","Valine, Leucine, and Isoleucine Metabolism"
906,MMSAD1m_Neuron,methylmalonate-semialdehyde dehydrogenase Neuron,2mop[mN] + coa[mN] + nad[mN] --> co2[mN] + nadh[mN] + ppcoa[mN],"(0.0, 1000.0)","Valine, Leucine, and Isoleucine Metabolism"
907,MMSAD3m_Neuron,"methylmalonate-semialdehyde dehydrogenase (malonic semialdehyde), mitochondrial Neuron",coa[mN] + msa[mN] + nad[mN] --> accoa[mN] + co2[mN] + nadh[mN],"(0.0, 1000.0)",Propanoate Metabolism
908,MTHFCm_Neuron,"methenyltetrahydrifikate cyclohydrolase, mitochondrial Neuron",h2o[mN] + methf[mN] <=> 10fthf[mN] + h[mN],"(-1000.0, 1000.0)",Folate Metabolism
909,MTHFDm_Neuron,"methylenetetrahydrofolate dehydrogenase (NADP), mitochondrial Neuron",mlthf[mN] + nadp[mN] <=> methf[mN] + nadph[mN],"(-1000.0, 1000.0)",Folate Metabolism
910,NABTNOm_Neuron,N4-Acetylaminobutanal:NAD+ oxidoreductase (m) Neuron,h2o[mN] + n4abutn[mN] + nad[mN] --> 4aabutn[mN] + 2.0 h[mN] + nadh[mN],"(0.0, 1000.0)",Arginine and Proline Metabolism
911,NADH2-u10m_Neuron,"NADH dehydrogenase, mitochondrial Neuron",5.0 h[mN] + nadh[mN] + q10[mN] --> 4.0 h[cN] + nad[mN] + q10h2[mN],"(0.0, 1000.0)",Oxidative Phosphorylation
912,NDPK10m_Neuron,"nucleoside-diphosphate kinase (ATP:dIDP), mitochondrial Neuron",atp[mN] + didp[mN] <=> adp[mN] + ditp[mN],"(-1000.0, 1000.0)",Nucleotides
913,NDPK1m_Neuron,"nucleoside-diphosphate kinase (ATP:GDP), mitochondrial Neuron",atp[mN] + gdp[mN] <=> adp[mN] + gtp[mN],"(-1000.0, 1000.0)",Nucleotides
914,NDPK2m_Neuron,"nucleoside-diphosphate kinase (ATP:UDP), mitochondrial Neuron",atp[mN] + udp[mN] <=> adp[mN] + utp[mN],"(-1000.0, 1000.0)",Nucleotides
915,NDPK3m_Neuron,"nucleoside-diphosphate kinase (ATP:CDP), mitochondrial Neuron",atp[mN] + cdp[mN] <=> adp[mN] + ctp[mN],"(-1000.0, 1000.0)",Nucleotides
916,NDPK4m_Neuron,"nucleoside-diphosphate kinase (ATP:dTDP), mitochondrial Neuron",atp[mN] + dtdp[mN] <=> adp[mN] + dttp[mN],"(-1000.0, 1000.0)",Nucleotides
917,NDPK5m_Neuron,"nucleoside-diphosphate kinase (ATP:dGDP), mitochondrial Neuron",atp[mN] + dgdp[mN] <=> adp[mN] + dgtp[mN],"(-1000.0, 1000.0)",Nucleotides
918,NDPK6m_Neuron,"nucleoside-diphosphate kinase (ATP:dUDP), mitochondrial Neuron",atp[mN] + dudp[mN] <=> adp[mN] + dutp[mN],"(-1000.0, 1000.0)",Nucleotides
919,NDPK7m_Neuron,"nucleoside-diphosphate kinase (ATP:dCDP), mitochondrial Neuron",atp[mN] + dcdp[mN] <=> adp[mN] + dctp[mN],"(-1000.0, 1000.0)",Nucleotides
920,NDPK8m_Neuron,"nucleoside-diphosphate kinase (ATP:dADP), mitochondrial Neuron",atp[mN] + dadp[mN] <=> adp[mN] + datp[mN],"(-1000.0, 1000.0)",Nucleotides
921,NDPK9m_Neuron,"nucleoside-diphosphate kinase (ATP:IDP), mitochondrial Neuron",atp[mN] + idp[mN] <=> adp[mN] + itp[mN],"(-1000.0, 1000.0)",Nucleotides
922,NH4t3r_Neuron,ammonia transport via proton antiport Neuron,h[I] + nh4[cN] <=> h[cN] + nh4[I],"(-1000.0, 1000.0)","Transport, Extracellular"
923,NMNATm_Neuron,"nicotinamide-nucleotide adenylyltransferase, mitochondrial Neuron",atp[mN] + h[mN] + nmn[mN] --> nad[mN] + ppi[mN],"(0.0, 1000.0)",NAD Metabolism
924,NNATm_Neuron,"nicotinate-nucleotide adenylyltransferase, mitochondrial Neuron",atp[mN] + h[mN] + nicrnt[mN] --> dnad[mN] + ppi[mN],"(0.0, 1000.0)",NAD Metabolism
925,NTD1m_Neuron,"5'-nucleotidase (dUMP),mitochondrial Neuron",dump[mN] + h2o[mN] --> duri[mN] + pi[mN],"(0.0, 1000.0)",Nucleotides
926,NTD2m_Neuron,"5'-nucleotidase (UMP), mitochondrial Neuron",h2o[mN] + ump[mN] --> pi[mN] + uri[mN],"(0.0, 1000.0)",Nucleotides
927,NTD5m_Neuron,"5'-nucleotidase (dTMP), mitochondrial Neuron",dtmp[mN] + h2o[mN] --> pi[mN] + thymd[mN],"(0.0, 1000.0)",Nucleotides
928,NaKt_Neuron,Na+/K+ exchanging ATPase Neuron,atp[cN] + h2o[cN] + 2.0 k[I] + 3.0 na1[cN] --> adp[cN] + h[cN] + 2.0 k[cN] + 3.0 na1[I] + pi[cN],"(0.0, 10000000.0)","Transport, Extracellular"
929,O2St_Neuron,superoxide anion transport via diffusion (extracellular) Neuron,o2s[cN] <=> o2s[I],"(-1000.0, 1000.0)","Transport, Extracellular"
930,O2Stm_Neuron,superoxide anion transport via diffusion (mitochondria) Neuron,o2s[cN] <=> o2s[mN],"(-1000.0, 1000.0)","Transport, Mitochondrial"
931,O2t_Neuron,o2 transport (diffusion) Neuron,o2[I] <=> o2[cN],"(-1000.0, 1000.0)","Transport, Extracellular"
932,O2tm_Neuron,O2 transport (diffusion) Neuron,o2[cN] <=> o2[mN],"(-1000.0, 1000.0)","Transport, Mitochondrial"
933,OCOAT1m_Neuron,3-oxoacid CoA-transferase Neuron,acac[mN] + succoa[mN] <=> aacoa[mN] + succ[mN],"(-1000.0, 1000.0)","Valine, Leucine, and Isoleucine Metabolism"
934,OIVD1m_Neuron,"2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate), mitochondrial Neuron",4mop[mN] + coa[mN] + nad[mN] --> co2[mN] + ivcoa[mN] + nadh[mN],"(0.0, 1000.0)","Valine, Leucine, and Isoleucine Metabolism"
935,OIVD2m_Neuron,"2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxobutanoate), mitochondrial Neuron",3mob[mN] + coa[mN] + nad[mN] --> co2[mN] + ibcoa[mN] + nadh[mN],"(0.0, 1000.0)","Valine, Leucine, and Isoleucine Metabolism"
936,OIVD3m_Neuron,"2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate), mitochondrial Neuron",3mop[mN] + coa[mN] + nad[mN] --> 2mbcoa[mN] + co2[mN] + nadh[mN],"(0.0, 1000.0)","Valine, Leucine, and Isoleucine Metabolism"
937,ORNTArm_Neuron,ornithine transaminase reversible (m) Neuron,akg[mN] + orn[mN] <=> glu-L[mN] + glu5sa[mN],"(-1000.0, 1000.0)",Urea cycle/amino group metabolism
938,ORNt3m_Neuron,ornithine mitochondrial transport via proton antiport Neuron,h[cN] + orn[mN] <=> h[mN] + orn[cN],"(-1000.0, 1000.0)","Transport, Mitochondrial"
939,ORNt4m_Neuron,ornithine mitochondrial transport exchange with citruline Neuron,citr-L[cN] + h[cN] + orn[mN] <=> citr-L[mN] + h[mN] + orn[cN],"(-1000.0, 1000.0)","Transport, Mitochondrial"
940,ORNtiDF_Neuron,ornithine transport via diffusion (extracellular to cytosol) Neuron,orn[I] --> orn[cN],"(0.0, 1000.0)","Transport, Extracellular"
941,P45011A1m_Neuron,"Cytochrome P450 11A1, mitochondrial [Precursor] Neuron",chsterol[mN] + h[mN] + nadph[mN] + 2.0 o2[mN] --> 4mptnl[mN] + 2.0 h2o[mN] + nadp[mN] + prgnlone[mN],"(0.0, 1000.0)",Steroid Metabolism
942,P5CDm_Neuron,"1-pyrroline-5-carboxylate dehydrogenase, mitochondrial Neuron",1pyr5c[mN] + 2.0 h2o[mN] + nad[mN] --> glu-L[mN] + h[mN] + nadh[mN],"(0.0, 1000.0)",Glutamate metabolism
943,PCFLOPm_Neuron,phosphatidylcholine flippase Neuron,atp[cN] + h2o[cN] + pchol_hs[mN] --> adp[cN] + h[cN] + pchol_hs[cN] + pi[cN],"(0.0, 1000.0)","Transport, Mitochondrial"
944,PDHm_Neuron,pyruvate dehydrogenase Neuron,coa[mN] + nad[mN] + pyr[mN] --> accoa[mN] + co2[mN] + nadh[mN],"(0.0, 1000.0)",Glycolysis/Gluconeogenesis
945,PEFLIP_Neuron,phosphatidylethanolamine flippase Neuron,atp[cN] + h2o[cN] + pe_hs[I] --> adp[cN] + h[cN] + pe_hs[cN] + pi[cN],"(0.0, 1000.0)","Transport, Extracellular"
946,PEFLIPm_Neuron,phosphatidylethanolamine flippase Neuron,atp[cN] + h2o[cN] + pe_hs[cN] --> adp[cN] + h[cN] + pe_hs[mN] + pi[cN],"(0.0, 1000.0)","Transport, Mitochondrial"
947,PETOHMm_hs_Neuron,phosphatidylethanolamine N-methyltransferase Neuron,3.0 amet[mN] + pe_hs[mN] --> 3.0 ahcys[mN] + 3.0 h[mN] + pchol_hs[mN],"(0.0, 1000.0)",Glycerophospholipid Metabolism
948,PFK_Neuron,phosphofructokinase Neuron,atp[cN] + f6p[cN] --> adp[cN] + fdp[cN] + h[cN],"(0.0, 1000.0)",Glycolysis/Gluconeogenesis
949,PGI_Neuron,glucose-6-phosphate isomerase Neuron,g6p[cN] <=> f6p[cN],"(-1000.0, 1000.0)",Glycolysis/Gluconeogenesis
950,PGK_Neuron,phosphoglycerate kinase Neuron,3pg[cN] + atp[cN] <=> 13dpg[cN] + adp[cN],"(-1000.0, 1000.0)",Glycolysis/Gluconeogenesis
951,PGL_Neuron,6-phosphogluconolactonase Neuron,6pgl[cN] + h2o[cN] --> 6pgc[cN] + h[cN],"(0.0, 1000.0)",Pentose Phosphate Pathway
952,PGM_Neuron,phosphoglycerate mutase Neuron,2pg[cN] <=> 3pg[cN],"(-1000.0, 1000.0)",Glycolysis/Gluconeogenesis
953,PHCDm_Neuron,L-1-pyrroline-3-hydroxy-5-carboxylate dehydrogenase Neuron,1p3h5c[mN] + 2.0 h2o[mN] + nad[mN] --> e4hglu[mN] + h[mN] + nadh[mN],"(0.0, 1000.0)",Arginine and Proline Metabolism
954,PHCHGSm_Neuron,"L-1-Pyrroline-3-hydroxy-5-carboxylate spontaneous conversion to L-4-Hydroxyglutamate semialdehyde, mitochondrial Neuron",1p3h5c[mN] + h2o[mN] + h[mN] <=> 4hglusa[mN],"(-1000.0, 1000.0)",Arginine and Proline Metabolism
955,PHEMEtm_Neuron,Heme transport to cytosol Neuron,pheme[mN] <=> pheme[cN],"(-1000.0, 1000.0)","Transport, Mitochondrial"
956,PHETA1m_Neuron,phenylalanine transaminase (m) Neuron,akg[mN] + phe-L[mN] <=> glu-L[mN] + phpyr[mN],"(-1000.0, 1000.0)",Phenylalanine metabolism
957,PIt2m_Neuron,"phosphate transporter, mitochondrial Neuron",h[cN] + pi[cN] <=> h[mN] + pi[mN],"(-1000.0, 1000.0)","Transport, Mitochondrial"
958,PIt7_Neuron,phosphate transport in/out via three Na+ symporter Neuron,3.0 na1[I] + pi[I] <=> 3.0 na1[cN] + pi[cN],"(-1000.0, 1000.0)","Transport, Extracellular"
959,PNTKm_Neuron,pantothenate kinase (mitochondrial) Neuron,atp[mN] + pnto-R[mN] --> 4ppan[mN] + adp[mN] + h[mN],"(0.0, 1000.0)",CoA Biosynthesis
960,PPA_Neuron,inorganic diphosphatase Neuron,h2o[cN] + ppi[cN] --> h[cN] + 2.0 pi[cN],"(0.0, 1000.0)",Oxidative Phosphorylation
961,PPA2m_Neuron,"inorganic triphosphatase, mitochondrial Neuron",h2o[mN] + pppi[mN] --> h[mN] + pi[mN] + ppi[mN],"(0.0, 1000.0)",Others
962,PPAm_Neuron,inorganic diphosphatase Neuron,h2o[mN] + ppi[mN] --> h[mN] + 2.0 pi[mN],"(0.0, 1000.0)",Oxidative Phosphorylation
963,PPAt_Neuron,"Propionate transport, diffusion Neuron",ppa[I] --> ppa[cN],"(0.0, 1000.0)","Transport, Extracellular"
964,PPAtm_Neuron,"Propionate transport, diffusion Neuron",ppa[cN] --> ppa[mN],"(0.0, 1000.0)","Transport, Mitochondrial"
965,PPBNGS_Neuron,porphobilinogen synthase Neuron,2.0 5aop[cN] --> 2.0 h2o[cN] + h[cN] + ppbng[cN],"(0.0, 1000.0)",Heme Biosynthesis
966,PPCOACm_Neuron,"Propionyl-CoA carboxylase, mitochondrial Neuron",atp[mN] + hco3[mN] + ppcoa[mN] --> adp[mN] + h[mN] + mmcoa-S[mN] + pi[mN],"(0.0, 1000.0)","Valine, Leucine, and Isoleucine Metabolism"
967,PPCOAOm_Neuron,"Propanoyl-CoA:FAD 2,3-oxidoreductase, mitochondrial Neuron",fad[mN] + ppcoa[mN] --> fadh2[mN] + prpncoa[mN],"(0.0, 1000.0)",Propanoate Metabolism
968,PPPG9tm_Neuron,protoporphyrinogen IX mitochondrial transport Neuron,pppg9[cN] <=> pppg9[mN],"(-1000.0, 1000.0)",Heme Biosynthesis
969,PPPGOm_Neuron,"protoporphyrinogen oxidase, mitochondrial Neuron",3.0 o2[mN] + 2.0 pppg9[mN] --> 6.0 h2o[mN] + 2.0 ppp9[mN],"(0.0, 1000.0)",Heme Biosynthesis
970,PRGNLONEtm_Neuron,pregnenolone intracellular transport Neuron,prgnlone[cN] <=> prgnlone[mN],"(-1000.0, 1000.0)","Transport, Mitochondrial"
971,PRO1xm_Neuron,"proline oxidase (NAD), mitochondrial Neuron",nad[mN] + pro-L[mN] --> 1pyr5c[mN] + 2.0 h[mN] + nadh[mN],"(0.0, 1000.0)",Arginine and Proline Metabolism
972,PROD2m_Neuron,Proline dehydrogenase (m) Neuron,fad[mN] + pro-L[mN] --> 1pyr5c[mN] + fadh2[mN] + h[mN],"(0.0, 1000.0)",Arginine and Proline Metabolism
973,PROt2r_Neuron,L-proline reversible transport via proton symport Neuron,h[I] + pro-L[I] <=> h[cN] + pro-L[cN],"(-1000.0, 1000.0)","Transport, Extracellular"
974,PROtm_Neuron,"L-proline transport, mitochondrial Neuron",pro-L[cN] <=> pro-L[mN],"(-1000.0, 1000.0)","Transport, Mitochondrial"
975,PRPNCOAHYDm_Neuron,Propenoyl-CoA hydrolase (m) Neuron,h2o[mN] + prpncoa[mN] --> 3hpcoa[mN],"(0.0, 1000.0)",beta-Alanine metabolism
976,PSFLIP_Neuron,phosphatidylserine flippase Neuron,atp[cN] + h2o[cN] + ps_hs[I] --> adp[cN] + h[cN] + pi[cN] + ps_hs[cN],"(0.0, 1000.0)","Transport, Extracellular"
977,PSFLIPm_Neuron,phosphatidylserine flippase Neuron,atp[cN] + h2o[cN] + ps_hs[cN] --> adp[cN] + h[cN] + pi[cN] + ps_hs[mN],"(0.0, 1000.0)","Transport, Mitochondrial"
978,PYK_Neuron,pyruvate kinase Neuron,adp[cN] + h[cN] + pep[cN] --> atp[cN] + pyr[cN],"(0.0, 1000.0)",Glycolysis/Gluconeogenesis
979,PYLALDOXm_Neuron,Perillyl aldehyde:NAD+ oxidoreductase (m) Neuron,h2o[mN] + nad[mN] + pylald[mN] --> 2.0 h[mN] + nadh[mN] + peracd[mN],"(0.0, 1000.0)",Limonene and pinene degradation
980,PYRt2m_Neuron,pyruvate mitochondrial transport via proton symport Neuron,h[cN] + pyr[cN] <=> h[mN] + pyr[mN],"(-1000.0, 1000.0)","Transport, Mitochondrial"
981,PYRt2r_Neuron,pyruvate reversible transport via proton symport Neuron,h[I] + pyr[I] <=> h[cN] + pyr[cN],"(-1000.0, 1000.0)","Transport, Extracellular"
982,RPE_Neuron,ribulose 5-phosphate 3-epimerase Neuron,ru5p-D[cN] <=> xu5p-D[cN],"(-1000.0, 1000.0)",Pentose Phosphate Pathway
983,RPI_Neuron,ribose-5-phosphate isomerase Neuron,r5p[cN] <=> ru5p-D[cN],"(-1000.0, 1000.0)",Pentose Phosphate Pathway
984,SACCD3m_Neuron,"saccharopine dehydrogenase (NADP, L-lysine forming), mitochondrial Neuron",akg[mN] + h[mN] + lys-L[mN] + nadph[mN] --> h2o[mN] + nadp[mN] + saccrp-L[mN],"(0.0, 1000.0)",Lysine Metabolism
985,SACCD4m_Neuron,"saccharopine dehydrogenase (NAD, L-glutamate forming), mitochondrial Neuron",h2o[mN] + nadp[mN] + saccrp-L[mN] --> L2aadp6sa[mN] + glu-L[mN] + h[mN] + nadph[mN],"(0.0, 1000.0)",Lysine Metabolism
986,SARCStm_Neuron,Sarcosine transport (mitochondrial) Neuron,sarcs[cN] --> sarcs[mN],"(0.0, 1000.0)","Transport, Mitochondrial"
987,SARDHm_Neuron,Sarcosine dehydrogenase (m) Neuron,fad[mN] + sarcs[mN] + thf[mN] --> fadh2[mN] + gly[mN] + mlthf[mN],"(0.0, 1000.0)",Urea cycle/amino group metabolism
988,SERGLNexR_Neuron,L-Serine/Glutamine reversible exchange Neuron,gln-L[cN] + ser-L[I] --> gln-L[I] + ser-L[cN],"(0.0, 0.0)","Transport, Extracellular"
989,SERGLYexR_Neuron,L-Serine/Glycine reversible exchange Neuron,gly[cN] + ser-L[I] <=> gly[I] + ser-L[cN],"(-1000.0, 1000.0)","Transport, Extracellular"
990,SERt4_Neuron,L-serine via sodium symport Neuron,na1[I] + ser-L[I] --> na1[cN] + ser-L[cN],"(0.0, 0.0)","Transport, Extracellular"
991,SLDxm_Neuron,"L-sulfolactate dehydrogenase (NAD+), mitochondrial Neuron",nad[mN] + sl-L[mN] <=> 3spyr[mN] + h[mN] + nadh[mN],"(-1000.0, 1000.0)",Cysteine Metabolism
992,SPODMm_Neuron,superoxide dismutase Neuron,2.0 h[mN] + 2.0 o2s[mN] --> h2o2[mN] + o2[mN],"(0.0, 1000.0)",ROS Detoxification
993,SSALxm_Neuron,succinate-semialdehyde dehydrogenase (NAD) reversible (mitochondrial) Neuron,h2o[mN] + nad[mN] + sucsal[mN] --> 2.0 h[mN] + nadh[mN] + succ[mN],"(0.0, 1000.0)",Glutamate metabolism
994,SUCCt2m_Neuron,"succinate transport, mitochondrial Neuron",pi[mN] + succ[cN] <=> pi[cN] + succ[mN],"(-1000.0, 1000.0)","Transport, Mitochondrial"
995,SUCD1m_Neuron,succinate dehydrogenase Neuron,fad[mN] + succ[mN] <=> fadh2[mN] + fum[mN],"(-1000.0, 1000.0)",Citric Acid Cycle
996,SUCOAS1m_Neuron,Succinate--CoA ligase (GDP-forming) Neuron,coa[mN] + gtp[mN] + succ[mN] --> gdp[mN] + pi[mN] + succoa[mN],"(0.0, 0.0)",Citric Acid Cycle
997,SUCOASm_Neuron,Succinate--CoA ligase (ADP-forming) Neuron,atp[mN] + coa[mN] + succ[mN] --> adp[mN] + pi[mN] + succoa[mN],"(0.0, 1000.0)",Citric Acid Cycle
998,SULFOX_Neuron,sulfite oxidase Neuron,2.0 ficytC[mN] + h2o[cN] + so3[cN] --> 2.0 focytC[mN] + 2.0 h[cN] + so4[cN],"(0.0, 1000.0)",Cysteine Metabolism
999,T2M26DCOAHLm_Neuron,"trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase (m) Neuron",h2o[mN] + t2m26dcoa[mN] <=> 3h26dm5coa[mN],"(-1000.0, 1000.0)",Limonene and pinene degradation
1000,T4HCINNMFM_Neuron,4-hydroxycinnamate formation Neuron,34hpl[mN] --> T4hcinnm[mN] + h2o[mN],"(0.0, 1000.0)",Ubiquinone Biosynthesis
1001,TALA_Neuron,transaldolase Neuron,g3p[cN] + s7p[cN] <=> e4p[cN] + f6p[cN],"(-1000.0, 1000.0)",Pentose Phosphate Pathway
1002,TCYNTt_Neuron,Thiocyanate transport via diffusion (cytosol to extracellular) Neuron,tcynt[cN] --> tcynt[I],"(0.0, 1000.0)","Transport, Extracellular"
1003,TCYNTtm_Neuron,Thiocyanate transport via diffusion (mitochondrial) Neuron,tcynt[mN] --> tcynt[cN],"(0.0, 1000.0)","Transport, Mitochondrial"
1004,THD1m_Neuron,NAD(P) transhydrogenase Neuron,h[cN] + nadh[mN] + nadp[mN] <=> h[mN] + nad[mN] + nadph[mN],"(-1000.0, 1000.0)",NAD Metabolism
1005,THFtm_Neuron,"5,6,7,8-Tetrahydrofolate transport, diffusion, mitochondrial Neuron",thf[cN] <=> thf[mN],"(-1000.0, 1000.0)","Transport, Mitochondrial"
1006,THYMDt1_Neuron,thymd transport Neuron,thymd[I] --> thymd[cN],"(0.0, 1000.0)","Transport, Extracellular"
1007,TKT1_Neuron,transketolase Neuron,r5p[cN] + xu5p-D[cN] <=> g3p[cN] + s7p[cN],"(-1000.0, 1000.0)",Pentose Phosphate Pathway
1008,TKT2_Neuron,transketolase Neuron,e4p[cN] + xu5p-D[cN] <=> f6p[cN] + g3p[cN],"(-1000.0, 1000.0)",Pentose Phosphate Pathway
1009,TMDK1m_Neuron,thymidine kinase (ATP:thymidine) Neuron,atp[mN] + thymd[mN] --> adp[mN] + dtmp[mN] + h[mN],"(0.0, 1000.0)",Nucleotides
1010,TPI_Neuron,triose-phosphate isomerase Neuron,dhap[cN] <=> g3p[cN],"(-1000.0, 1000.0)",Glycolysis/Gluconeogenesis
1011,TRDRm_Neuron,thioredoxin reductase (NADPH) Neuron,h[mN] + nadph[mN] + trdox[mN] --> nadp[mN] + trdrd[mN],"(0.0, 1000.0)",Nucleotides
1012,TYRTAm_Neuron,"tyrosine transaminase, mitochondrial Neuron",akg[mN] + tyr-L[mN] <=> 34hpp[mN] + glu-L[mN],"(-1000.0, 1000.0)",Tyrosine metabolism
1013,UPP3S_Neuron,uroporphyrinogen-III synthase Neuron,hmbil[cN] --> h2o[cN] + uppg3[cN],"(0.0, 1000.0)",Heme Biosynthesis
1014,UPPDC1_Neuron,uroporphyrinogen decarboxylase (uroporphyrinogen III) Neuron,4.0 h[cN] + uppg3[cN] --> 4.0 co2[cN] + cpppg3[cN],"(0.0, 1000.0)",Heme Biosynthesis
1015,URIt_Neuron,uridine facilated transport in cytosol Neuron,uri[I] <=> uri[cN],"(-1000.0, 1000.0)","Transport, Extracellular"
1016,VALTA_Neuron,valine transaminase Neuron,akg[cN] + val-L[cN] <=> 3mob[cN] + glu-L[cN],"(-1000.0, 1000.0)","Valine, Leucine, and Isoleucine Metabolism"
1017,VALTAm_Neuron,"valine transaminase, mitochondiral Neuron",akg[mN] + val-L[mN] <=> 3mob[mN] + glu-L[mN],"(-1000.0, 1000.0)","Valine, Leucine, and Isoleucine Metabolism"
1018,VALt5m_Neuron,Valine reversible mitochondrial transport Neuron,val-L[cN] <=> val-L[mN],"(-1000.0, 1000.0)","Transport, Mitochondrial"
1019,VALtec_Neuron,L-valine transport via diffusion (extracellular to cytosol) Neuron,val-L[I] <=> val-L[cN],"(-1000.0, 1000.0)","Transport, Extracellular"
1020,VITD2Hm_Neuron,Vitamin D-25-hydroxylase (D2) Neuron,h[mN] + nadph[mN] + o2[mN] + vitd2[mN] --> 25hvitd2[mN] + h2o[mN] + nadp[mN],"(0.0, 1000.0)",Vitamin D
1021,VITD2tm_Neuron,Vitamin D2 transport from mitochondria Neuron,vitd2[mN] <=> vitd2[cN],"(-1000.0, 1000.0)","Transport, Mitochondrial"
1022,VITD3Hm_Neuron,Vitamin D-25-hydroxylase (D3) Neuron,h[mN] + nadph[mN] + o2[mN] + vitd3[mN] --> 25hvitd3[mN] + h2o[mN] + nadp[mN],"(0.0, 1000.0)",Vitamin D
1023,VITD3tm_Neuron,Vitamin D3 transport from mitochondria Neuron,vitd3[mN] --> vitd3[cN],"(0.0, 1000.0)","Transport, Mitochondrial"
1024,VITD3tm3_Neuron,Vitamin D3 transport in mitochondria Neuron,vitd3[cN] --> vitd3[mN],"(0.0, 1000.0)","Transport, Mitochondrial"
1025,MTDNAploym_Neuron,polymerization of mtDNA Neuron,9218.0 datp[mN] + 7350.0 dctp[mN] + 7350.0 dgtp[mN] + 9218.0 dttp[mN] + mtDNAn-1[mN] --> mtDNAn[mN] + 33136.0 ppi[mN],"(0.0, 1000.0)",[]
1026,MTDNAdpolym_Neuron,depolymerization of mtDNA for repair Neuron,33136.0 h2o[mN] + mtDNAn[mN] --> 9218.0 damp[mN] + 7350.0 dcmp[mN] + 7350.0 dgmp[mN] + 9218.0 dtmp[mN] + 33136.0 h[mN] + mtDNAn-1[mN],"(0.0, 1000.0)",[]
1027,DAKm_Neuron,adentylate kinase (GTP) / GTP-AMP Phosphotransferase Neuron,damp[mN] + gtp[mN] --> dadp[mN] + gdp[mN],"(0.0, 1000.0)",[]
1028,DTKm_Neuron,deoxythymidylate kinase (ATP) Neuron,atp[mN] + dtmp[mN] --> adp[mN] + dtdp[mN],"(0.0, 1000.0)",[]
1029,DCKm_Neuron,deoxycytidylate kinase (ATP) Neuron,atp[mN] + dcmp[mN] --> adp[mN] + dcdp[mN],"(0.0, 1000.0)",[]
1030,DGKm_Neuron,deoxyguanylate kinase (ATP) Neuron,atp[mN] + dgmp[mN] --> adp[mN] + dgdp[mN],"(0.0, 1000.0)",[]
1031,NH3tm_Neuron,mitochondrial ammonium transport Neuron,h[mN] + nh4[cN] <=> h[cN] + nh4[mN],"(-1000.0, 1000.0)",[]
1032,NDPK1_Neuron,GTP-ADP Phosphotransferase Neuron,atp[cN] + gdp[cN] --> adp[cN] + gtp[cN],"(0.0, 0.0)",Nucleotides
1033,NACASPtm_Neuron,N-Acetyl-l-aspartate mitochondrial transport Neuron,Nacasp[mN] <=> Nacasp[cN],"(-1000.0, 1000.0)","Transport, Mitochondrial"
1034,NACASPt_Neuron,N-Acetyl-l-aspartate transport Neuron,Nacasp[cN] --> Nacasp[I],"(0.0, 1000.0)",[]
