,rxn_ids,rxn_names,reactions,rxn_bounds,rxn_subsystems
4142,r0835,Mitochondrial Carrier (MC) TCDB:2.A.29.2.2,HC00319_c + so4_m <=> HC00319_m + so4_c,"(-100.0, 100.0)","Transport, mitochondrial"
4143,r0836,Mitochondrial Carrier (MC) TCDB:2.A.29.2.2,HC00319_c + so3_m <=> HC00319_m + so3_c,"(-100.0, 100.0)","Transport, mitochondrial"
4144,r0838,Free diffusion,nh4_c <=> nh4_m,"(-100.0, 100.0)","Transport, mitochondrial"
4145,r0839,Postulated transport reaction,orot_e <=> orot_c,"(-100.0, 100.0)","Transport, extracellular"
4146,r0840,Free diffusion,r5p_c <=> r5p_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4147,r0841,Free diffusion,ru5p_D_c <=> ru5p_D_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4148,r0842,Postulated transport reaction,udpg_c <=> udpg_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4149,r0845,Drug/Metabolite Transporter (DMT) TCDB:2.A.7.12.7,uacgam_c + ump_r --> uacgam_r + ump_c,"(0.0, 100.0)","Transport, endoplasmic reticular"
4150,r0853,Facilitated diffusion,atp_c + pi_m --> atp_m + pi_c,"(0.0, 100.0)",Purine catabolism
4151,r0859,Postulated transport reaction,adp_l + atp_c --> adp_c + atp_l,"(0.0, 100.0)",Purine catabolism
4152,r0860,Utilized transport,adp_c + atp_x <=> adp_x + atp_c,"(-100.0, 100.0)",Purine catabolism
4153,r0870,Facilitated diffusion,fad_e --> fad_c,"(0.0, 0.0)","Transport, extracellular"
4154,r0871,Diffusion,pydx5p_e --> pydx5p_c,"(0.0, 0.0)","Transport, extracellular"
4155,r0879,TCDB:2.A.29.2.4 TCDB:2.A.29.16.1,akg_e + na1_e --> akg_c + na1_c,"(0.0, 100.0)","Transport, extracellular"
4156,r0881,Active transport,ac_e + na1_e --> ac_c + na1_c,"(0.0, 100.0)","Transport, extracellular"
4157,r0885,Mitochondrial Carrier (MC) TCDB:2.A.29.2.7,gthrd_c + pi_m <=> gthrd_m + pi_c,"(-100.0, 100.0)","Transport, mitochondrial"
4158,r0886,Postulated transport reaction,cmp_c <=> cmp_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4159,r0892,Facilitated diffusion,utp_c --> utp_e,"(0.0, 0.0)","Transport, extracellular"
4160,r0899,Amino acid transporter ATB0+ Facilitated diffusion,ala_B_c <=> ala_B_e,"(-100.0, 100.0)","Transport, extracellular"
4161,r0907,Active transport,ptrc_m <=> ptrc_c,"(-100.0, 100.0)","Transport, mitochondrial"
4162,r0908,Postulated transport reaction,acgam_c <=> acgam_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4163,r0909,Transport reaction,acgam_l <=> acgam_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4164,r0911,Facilitated diffusion,glu_L_m + pro_L_c <=> glu_L_c + pro_L_m,"(-100.0, 100.0)","Transport, mitochondrial"
4165,r0913,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,icit_m + mal_L_c <=> icit_c + mal_L_m,"(-100.0, 100.0)","Transport, mitochondrial"
4166,r0915,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,cit_c + succ_m <=> cit_m + succ_c,"(-100.0, 100.0)","Transport, mitochondrial"
4167,r0917,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,cit_c + icit_m <=> cit_m + icit_c,"(-100.0, 100.0)","Transport, mitochondrial"
4168,r0921,Postulated transport reaction,thym_c --> thym_m,"(0.0, 100.0)","Transport, mitochondrial"
4169,r0924,ATP-binding Cassette (ABC) TCDB:3.A.1.204.5,atp_r + chsterol_r + h2o_r --> adp_r + chsterol_e + h_r + pi_r,"(0.0, 100.0)","Transport, extracellular"
4170,r0925,Vesicular transport,thr_L_l --> thr_L_c,"(0.0, 100.0)","Transport, lysosomal"
4171,r0926,Postulated transport reaction,3pg_m --> 3pg_c,"(0.0, 100.0)","Transport, mitochondrial"
4172,r0927,Free diffusion,acetone_m --> acetone_e,"(0.0, 0.0)","Transport, mitochondrial"
4173,r0931,Transport reaction,arachd_l --> arachd_r,"(0.0, 100.0)","Transport, endoplasmic reticular"
4174,r0932,Transport reaction,arachd_l <=> arachd_c,"(-100.0, 100.0)","Transport, lysosomal"
4175,r0934,Neurotransmitter:Sodium Symporter (NSS) TCDB:2.A.22.3.3,taur_c --> taur_x,"(0.0, 100.0)","Transport, peroxisomal"
4176,r0936,Transport reaction,hdca_l --> hdca_r,"(0.0, 100.0)","Transport, endoplasmic reticular"
4177,r0937,Transport reaction,hdca_l <=> hdca_c,"(-100.0, 100.0)","Transport, lysosomal"
4178,r0940,Free diffusion,HC00250_c <=> HC00250_e,"(-100.0, 100.0)","Transport, extracellular"
4179,r0941,Free diffusion,hco3_c <=> hco3_m,"(-100.0, 100.0)","Transport, mitochondrial"
4180,r0942,Neurotransmitter:Sodium Symporter (NSS) TCDB:2.A.22.3.4,creat_c <=> creat_e,"(-100.0, 100.0)","Transport, extracellular"
4181,r0944,Active transport,spmd_c <=> spmd_e,"(-100.0, 100.0)","Transport, extracellular"
4182,r0946,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15,citr_L_c + orn_e <=> citr_L_e + orn_c,"(-100.0, 100.0)","Transport, extracellular"
4183,r0947,Mitochondrial Carrier (MC) TCDB:2.A.29.19.1,citr_L_c + orn_m --> citr_L_m + orn_c,"(0.0, 0.0)","Transport, mitochondrial"
4184,r0950,Facilitated diffusion,dgmp_m --> dgmp_c,"(0.0, 100.0)","Transport, mitochondrial"
4185,r0954,MCT 1 Transport reaction,mev_R_c <=> mev_R_x,"(-100.0, 100.0)","Transport, peroxisomal"
4186,r0960,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.65.1.1,bilirub_c + na1_c <=> bilirub_r + na1_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4187,r0961,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.65.1.1,bilirub_e + na1_e --> bilirub_c + na1_c,"(0.0, 100.0)","Transport, extracellular"
4188,r0962,Facilitated diffusion,fol_c --> fol_m,"(0.0, 100.0)","Transport, mitochondrial"
4189,r0963,Facilitated diffusion,fol_e --> fol_c,"(0.0, 100.0)","Transport, extracellular"
4190,r0968,Postulated transport reaction,acmana_r --> acmana_e,"(0.0, 100.0)","Transport, endoplasmic reticular"
4191,r0970,Active transport,cholate_c <=> cholate_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4192,r0973,Facilitated diffusion,ptth_m <=> ptth_c,"(-100.0, 100.0)","Transport, mitochondrial"
4193,r0974,Active transport,na1_e + pnto_R_e <=> na1_c + pnto_R_c,"(-100.0, 100.0)","Transport, extracellular"
4194,r0975,Facilitated diffusion,56dthm_m --> 56dthm_c,"(0.0, 100.0)","Transport, mitochondrial"
4195,r0983,"solute carrier family 27 (fatty acid transporter), member 5  TCDB:4.C.1.1.5 TCDB:4.C.1.1.8",strdnc_l --> strdnc_r,"(0.0, 100.0)","Transport, endoplasmic reticular"
4196,r0984,"solute carrier family 27 (fatty acid transporter), member 5  TCDB:4.C.1.1.5 TCDB:4.C.1.1.8",strdnc_l <=> strdnc_c,"(-100.0, 100.0)","Transport, lysosomal"
4197,r0986,Vesicular transport,lnlc_l --> lnlc_r,"(0.0, 100.0)","Transport, lysosomal"
4198,r0987,Vesicular transport,lnlc_l <=> lnlc_c,"(-100.0, 100.0)","Transport, lysosomal"
4199,r0988,Postulated transport reaction,lanost_r --> lanost_x,"(0.0, 100.0)","Transport, peroxisomal"
4200,r0989,Postulated transport reaction,cholcoa_r <=> cholcoa_c,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4201,r0990,Postulated transport reaction,cholcoa_x <=> cholcoa_c,"(-100.0, 100.0)","Transport, peroxisomal"
4202,r0992,Na(+)/bile acid cotransporter Active transport,HC01787_e + gchola_e --> HC01787_c + gchola_c,"(0.0, 0.0)","Transport, extracellular"
4203,r0993,ATP-binding Cassette (ABC) TCDB:3.A.1.208.2,C02528_c + atp_c + h2o_c --> C02528_e + adp_c + h_c + pi_c,"(0.0, 100.0)","Transport, extracellular"
4204,r0994,Facilitated diffusion,C02528_c <=> C02528_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4205,r0995,Mitochondrial Carrier (MC) TCDB:2.A.29.8.3,acrn_r + crn_c <=> acrn_c + crn_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4206,r0997,COT Facilitated diffusion,HC01007_x + crn_c --> HC01007_c + crn_x,"(0.0, 100.0)","Transport, peroxisomal"
4207,r0998,Facilitated diffusion,crn_c + pmtcrn_r <=> crn_r + pmtcrn_c,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4208,r0999,Facilitated diffusion,crn_c + pmtcrn_x <=> crn_x + pmtcrn_c,"(-100.0, 100.0)","Transport, peroxisomal"
4209,r1000,Facilitated diffusion,HC10854_r + crn_c --> HC10854_c + crn_r,"(0.0, 0.0)","Transport, endoplasmic reticular"
4210,r1001,Facilitated diffusion,HC10854_m + crn_c --> HC10854_c + crn_m,"(0.0, 0.0)","Transport, mitochondrial"
4211,r1002,Facilitated diffusion,HC10855_r + crn_c --> HC10855_c + crn_r,"(0.0, 0.0)","Transport, endoplasmic reticular"
4212,r1003,Facilitated diffusion,HC10855_x + crn_c --> HC10855_c + crn_x,"(0.0, 0.0)","Transport, peroxisomal"
4213,r1004,Facilitated diffusion,HC10859_r + crn_c --> HC10859_c + crn_r,"(0.0, 0.0)","Transport, endoplasmic reticular"
4214,r1005,Facilitated diffusion,HC10859_m + crn_c --> HC10859_c + crn_m,"(0.0, 0.0)","Transport, mitochondrial"
4215,r1006,Facilitated diffusion,HC10859_c + crn_x --> HC10859_x + crn_c,"(0.0, 0.0)","Transport, peroxisomal"
4216,r1007,Facilitated diffusion,arachdcrn_r + crn_c <=> arachdcrn_c + crn_r,"(-100.0, 100.0)","Transport, peroxisomal"
4217,r1008,Facilitated diffusion,arachdcrn_x + crn_c --> arachdcrn_c + crn_x,"(0.0, 100.0)","Transport, mitochondrial"
4218,r1010,Postulated transport reaction,HC01231_c <=> HC01231_m,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4219,r1011,Transport reaction,dhcholestanate_c --> dhcholestanate_r,"(0.0, 100.0)","Transport, endoplasmic reticular"
4220,r1012,Postulated transport reaction,atp_r + dhcholestancoa_r + h2o_r --> adp_r + dhcholestancoa_x + h_r + pi_r,"(0.0, 100.0)","Transport, peroxisomal"
4221,r1013,Transport reaction,thcholstoic_c --> thcholstoic_r,"(0.0, 100.0)","Transport, endoplasmic reticular"
4222,r1014,Postulated transport reaction,atp_r + cholcoar_r + h2o_r --> adp_r + cholcoar_x + h_r + pi_r,"(0.0, 100.0)","Transport, peroxisomal"
4223,r1015,Na(+)/bile acid cotransporter Active transport,na1_e + tchola_e --> na1_c + tchola_c,"(0.0, 100.0)","Transport, extracellular"
4224,r1017,Vesicular transport,atp_x + h2o_x + tchola_x --> adp_x + h_x + pi_x + tchola_e,"(0.0, 100.0)","Transport, extracellular"
4225,r1018,Transport reaction,dcholcoa_r <=> dcholcoa_c,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4226,r1019,Postulated transport reaction,dcholcoa_x <=> dcholcoa_c,"(-100.0, 100.0)","Transport, peroxisomal"
4227,r1020,Postulated transport reaction,xol7ah3_m <=> xol7ah3_c,"(-100.0, 100.0)","Transport, mitochondrial"
4228,r1021,Postulated transport reaction,dhcholoylcoa_m <=> dhcholoylcoa_c,"(-100.0, 100.0)","Transport, mitochondrial"
4229,r1024,Active transport,atp_r + h2o_r + xol7aone_r --> adp_r + h_r + pi_r + xol7aone_c,"(0.0, 100.0)","Transport, endoplasmic reticular"
4230,r1025,Active transport,atp_r + h2o_r + xoldiolone_r --> adp_r + h_r + pi_r + xoldiolone_c,"(0.0, 100.0)",Bile acid synthesis
4231,r1026,ATP-binding Cassette (ABC) TCDB:3.A.1.201.2,atp_c + dgchol_c + h2o_c --> adp_c + dgchol_e + h_c + pi_c,"(0.0, 100.0)","Transport, extracellular"
4232,r1027,Active transport,HC01787_e + dgchol_e --> HC01787_c + dgchol_c,"(0.0, 0.0)","Transport, extracellular"
4233,r1028,ATP-binding Cassette (ABC) TCDB:3.A.1.201.2,atp_c + h2o_c + tdchola_c --> adp_c + h_c + pi_c + tdchola_e,"(0.0, 100.0)","Transport, extracellular"
4234,r1029,Vesicular transport,atp_x + h2o_x + tdchola_x --> adp_x + h_x + pi_x + tdchola_e,"(0.0, 100.0)","Transport, extracellular"
4235,r1030,Transport reaction,C02470_c <=> C02470_e,"(-100.0, 100.0)","Transport, extracellular"
4236,r1033,Vesicular transport,HC01852_c --> HC01852_e,"(0.0, 0.0)","Transport, extracellular"
4237,r1034,Vesicular transport,HC01852_e --> HC01852_l,"(0.0, 0.0)","Transport, extracellular"
4238,r1043,Concentrative Nucleoside Transporter (CNT) TCDB:2.A.41.2.3,dad_2_e + na1_e --> dad_2_c + na1_c,"(0.0, 100.0)","Transport, extracellular"
4239,r1044,Concentrative Nucleoside Transporter (CNT) TCDB:2.A.41.2.3,dcyt_e + na1_e --> dcyt_c + na1_c,"(0.0, 100.0)","Transport, extracellular"
4240,r1045,Concentrative Nucleoside Transporter (CNT) TCDB:2.A.41.2.4,dgsn_e + na1_e --> dgsn_c + na1_c,"(0.0, 100.0)","Transport, extracellular"
4241,r1048,Vesicular transport,HC01939_c --> HC01939_e,"(0.0, 0.0)","Transport, extracellular"
4242,r1049,Vesicular transport,HC01939_e --> HC01939_l,"(0.0, 0.0)","Transport, extracellular"
4243,r1050,Vesicular transport,chsterol_e <=> chsterol_c,"(-100.0, 100.0)","Transport, extracellular"
4244,r1051,Vesicular transport,chsterol_l <=> chsterol_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
4245,r1052,Vesicular transport,chsterol_l --> chsterol_c,"(0.0, 100.0)","Transport, lysosomal"
4246,r1054,Vesicular transport,HC01942_c --> HC01942_e,"(0.0, 0.0)","Transport, extracellular"
4247,r1055,Vesicular transport,HC01942_e --> HC01942_l,"(0.0, 0.0)","Transport, extracellular"
4248,r1056,Vesicular transport,HC01943_c --> HC01943_e,"(0.0, 0.0)","Transport, extracellular"
4249,r1057,Vesicular transport,HC01943_e --> HC01943_l,"(0.0, 0.0)","Transport, extracellular"
4250,r1059,Major Facilitator(MFS) TCDB:2.A.18.6.7,arg_L_l --> arg_L_c,"(0.0, 100.0)","Transport, lysosomal"
4251,r1061,Vesicular transport,asn_L_l --> asn_L_c,"(0.0, 100.0)","Transport, lysosomal"
4252,r1062,Vesicular transport,asp_L_l --> asp_L_c,"(0.0, 100.0)","Transport, lysosomal"
4253,r1063,Vesicular transport,cys_L_l --> cys_L_c,"(0.0, 100.0)","Transport, lysosomal"
4254,r1064,Postulated transport reaction,gln_L_l --> gln_L_c,"(0.0, 100.0)","Transport, lysosomal"
4255,r1067,Vesicular transport,his_L_l --> his_L_c,"(0.0, 100.0)","Transport, lysosomal"
4256,r1068,Vesicular transport,leu_L_l --> leu_L_c,"(0.0, 100.0)","Transport, lysosomal"
4257,r1071,Transport reaction,lys_L_l --> lys_L_c,"(0.0, 100.0)","Transport, lysosomal"
4258,r1073,Transport reaction,met_L_l --> met_L_c,"(0.0, 100.0)","Transport, lysosomal"
4259,r1074,Vesicular transport,phe_L_l --> phe_L_c,"(0.0, 100.0)","Transport, lysosomal"
4260,r1076,Postulated transport reaction,ser_L_l --> ser_L_c,"(0.0, 100.0)","Transport, lysosomal"
4261,r1077,Vesicular transport,trp_L_l --> trp_L_c,"(0.0, 100.0)","Transport, lysosomal"
4262,r1078,Vesicular transport,tyr_L_c --> tyr_L_m,"(0.0, 100.0)","Transport, mitochondrial"
4263,r1080,Vesicular transport,tyr_L_l --> tyr_L_c,"(0.0, 100.0)","Transport, lysosomal"
4264,r1081,Vesicular transport,HC01944_c --> HC01944_e,"(0.0, 0.0)","Transport, extracellular"
4265,r1082,Vesicular transport,HC01944_e --> HC01944_l,"(0.0, 0.0)","Transport, extracellular"
4266,r1088,Active transport,cit_e + h_e <=> cit_c + h_c,"(-100.0, 100.0)","Transport, extracellular"
4267,r1090,TCDB:2.A.47.1.9 TCDB:2.A.29.7.2,cit_e + na1_e --> cit_c + na1_c,"(0.0, 100.0)","Transport, extracellular"
4268,r1092,albumin  Protein assembly,63.0 ala_L_c + 27.0 arg_L_c + 17.0 asn_L_c + 36.0 asp_L_c + 2436.0 atp_c + 35.0 cys_L_c + 20.0 gln_L_c + 62.0 glu_L_c + 13.0 gly_c + 2436.0 h2o_c + 16.0 his_L_c + 9.0 ile_L_c + 64.0 leu_L_c + 60.0 lys_L_c + 7.0 met_L_c + 35.0 phe_L_c + 24.0 pro_L_c + 28.0 ser_L_c + 29.0 thr_L_c + 2.0 trp_L_c + 19.0 tyr_L_c + 43.0 val_L_c --> HC00001_c + 1827.0 adp_c + 609.0 amp_c + 1827.0 pi_c + 609.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4269,r1093,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3  Protein assembly",34.0 ala_L_c + 16.0 arg_L_c + 19.0 asn_L_c + 25.0 asp_L_c + 1692.0 atp_c + 3.0 cys_L_c + 17.0 gln_L_c + 29.0 glu_L_c + 16.0 gly_c + 1692.0 h2o_c + 9.0 his_L_c + 20.0 ile_L_c + 59.0 leu_L_c + 26.0 lys_L_c + 14.0 met_L_c + 25.0 phe_L_c + 16.0 pro_L_c + 30.0 ser_L_c + 29.0 thr_L_c + 3.0 trp_L_c + 9.0 tyr_L_c + 24.0 val_L_c --> HC00002_c + 1269.0 adp_c + 423.0 amp_c + 1269.0 pi_c + 423.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4270,r1094,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1  Protein assembly",26.0 ala_L_c + 7.0 arg_L_c + 19.0 asn_L_c + 24.0 asp_L_c + 1672.0 atp_c + 3.0 cys_L_c + 18.0 gln_L_c + 32.0 glu_L_c + 24.0 gly_c + 1672.0 h2o_c + 13.0 his_L_c + 20.0 ile_L_c + 51.0 leu_L_c + 34.0 lys_L_c + 10.0 met_L_c + 27.0 phe_L_c + 19.0 pro_L_c + 25.0 ser_L_c + 30.0 thr_L_c + 3.0 trp_L_c + 6.0 tyr_L_c + 27.0 val_L_c --> HC00003_c + 1254.0 adp_c + 418.0 amp_c + 1254.0 pi_c + 418.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4271,r1095,apolipoprotein B  Protein assembly,275.0 ala_L_c + 150.0 arg_L_c + 247.0 asn_L_c + 233.0 asp_L_c + 18244.0 atp_c + 25.0 cys_L_c + 230.0 gln_L_c + 298.0 glu_L_c + 207.0 gly_c + 18244.0 h2o_c + 115.0 his_L_c + 285.0 ile_L_c + 533.0 leu_L_c + 357.0 lys_L_c + 79.0 met_L_c + 224.0 phe_L_c + 171.0 pro_L_c + 392.0 ser_L_c + 300.0 thr_L_c + 37.0 trp_L_c + 151.0 tyr_L_c + 252.0 val_L_c --> HC00005_c + 13683.0 adp_c + 4561.0 amp_c + 13683.0 pi_c + 4561.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4272,r1096,"NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1  Protein assembly",11.0 ala_L_c + 9.0 arg_L_c + asn_L_c + 8.0 asp_L_c + 496.0 atp_c + 2.0 cys_L_c + 7.0 gln_L_c + 5.0 glu_L_c + 6.0 gly_c + 496.0 h2o_c + his_L_c + 4.0 ile_L_c + 20.0 leu_L_c + 4.0 lys_L_c + 5.0 met_L_c + 3.0 phe_L_c + 9.0 pro_L_c + 8.0 ser_L_c + 6.0 thr_L_c + 4.0 tyr_L_c + 11.0 val_L_c --> HC01161_c + 372.0 adp_c + 124.0 amp_c + 372.0 pi_c + 124.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4273,r1097,ACP Protein assembly,3.0 ala_L_m + arg_L_m + asn_L_m + 13.0 asp_L_m + 348.0 atp_m + cys_L_m + 3.0 gln_L_m + 9.0 glu_L_m + 3.0 gly_m + 348.0 h2o_m + his_L_m + 8.0 ile_L_m + 10.0 leu_L_m + 7.0 lys_L_m + 5.0 met_L_m + 3.0 phe_L_m + 5.0 pro_L_m + 3.0 ser_L_m + thr_L_m + 4.0 tyr_L_m + 6.0 val_L_m --> HC02222_m + 261.0 adp_m + 87.0 amp_m + 261.0 pi_m + 87.0 ppi_m,"(0.0, 0.0)",Exchange/demand reaction
4274,r1098,Apo-CIB Protein assembly,5.0 ala_L_c + 4.0 arg_L_c + asn_L_c + 4.0 asp_L_c + 332.0 atp_c + 3.0 gln_L_c + 8.0 glu_L_c + 3.0 gly_c + 332.0 h2o_c + 4.0 ile_L_c + 12.0 leu_L_c + 9.0 lys_L_c + 2.0 met_L_c + 4.0 phe_L_c + 4.0 pro_L_c + 9.0 ser_L_c + 3.0 thr_L_c + trp_L_c + 7.0 val_L_c --> HC00006_c + 249.0 adp_c + 83.0 amp_c + 249.0 pi_c + 83.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4275,r1099,Apo-CII Protein assembly,7.0 ala_L_c + 2.0 arg_L_c + asn_L_c + 4.0 asp_L_c + 404.0 atp_c + 8.0 gln_L_c + 8.0 glu_L_c + 5.0 gly_c + 404.0 h2o_c + ile_L_c + 15.0 leu_L_c + 6.0 lys_L_c + 3.0 met_L_c + 4.0 phe_L_c + 5.0 pro_L_c + 9.0 ser_L_c + 10.0 thr_L_c + trp_L_c + 5.0 tyr_L_c + 7.0 val_L_c --> HC00007_c + 303.0 adp_c + 101.0 amp_c + 303.0 pi_c + 101.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4276,r1100,Apo-CIII Protein assembly,15.0 ala_L_c + 4.0 arg_L_c + 7.0 asp_L_c + 396.0 atp_c + 6.0 gln_L_c + 5.0 glu_L_c + 3.0 gly_c + 396.0 h2o_c + his_L_c + 11.0 leu_L_c + 6.0 lys_L_c + 3.0 met_L_c + 4.0 phe_L_c + 3.0 pro_L_c + 12.0 ser_L_c + 5.0 thr_L_c + 3.0 trp_L_c + 2.0 tyr_L_c + 9.0 val_L_c --> HC00008_c + 297.0 adp_c + 99.0 amp_c + 297.0 pi_c + 99.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4277,r1101,Fibrinogen alpha chain Protein assembly,134.0 ala_L_c + 134.0 arg_L_c + 138.0 asn_L_c + 176.0 asp_L_c + 10696.0 atp_c + 48.0 cys_L_c + 110.0 gln_L_c + 186.0 glu_L_c + 262.0 gly_c + 10696.0 h2o_c + 62.0 his_L_c + 104.0 ile_L_c + 166.0 leu_L_c + 154.0 lys_L_c + 48.0 met_L_c + 98.0 phe_L_c + 114.0 pro_L_c + 278.0 ser_L_c + 182.0 thr_L_c + 60.0 trp_L_c + 98.0 tyr_L_c + 122.0 val_L_c --> HC01852_c + 8022.0 adp_c + 2674.0 amp_c + 8022.0 pi_c + 2674.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4278,r1102,Haptoglobin Protein assembly,30.0 ala_L_c + 9.0 arg_L_c + 21.0 asn_L_c + 25.0 asp_L_c + 1624.0 atp_c + 12.0 cys_L_c + 17.0 gln_L_c + 25.0 glu_L_c + 31.0 gly_c + 1624.0 h2o_c + 13.0 his_L_c + 18.0 ile_L_c + 31.0 leu_L_c + 35.0 lys_L_c + 5.0 met_L_c + 8.0 phe_L_c + 21.0 pro_L_c + 18.0 ser_L_c + 22.0 thr_L_c + 8.0 trp_L_c + 21.0 tyr_L_c + 36.0 val_L_c --> HC01939_c + 1218.0 adp_c + 406.0 amp_c + 1218.0 pi_c + 406.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4279,r1103,Plasminogen Protein assembly,37.0 ala_L_c + 42.0 arg_L_c + 40.0 asn_L_c + 36.0 asp_L_c + 3240.0 atp_c + 48.0 cys_L_c + 31.0 gln_L_c + 56.0 glu_L_c + 62.0 gly_c + 3240.0 h2o_c + 24.0 his_L_c + 22.0 ile_L_c + 48.0 leu_L_c + 49.0 lys_L_c + 11.0 met_L_c + 21.0 phe_L_c + 69.0 pro_L_c + 56.0 ser_L_c + 61.0 thr_L_c + 19.0 trp_L_c + 30.0 tyr_L_c + 48.0 val_L_c --> HC01942_c + 2430.0 adp_c + 810.0 amp_c + 2430.0 pi_c + 810.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4280,r1104,Prothrombin Protein assembly,42.0 ala_L_c + 44.0 arg_L_c + 25.0 asn_L_c + 35.0 asp_L_c + 2488.0 atp_c + 26.0 cys_L_c + 26.0 gln_L_c + 51.0 glu_L_c + 49.0 gly_c + 2488.0 h2o_c + 13.0 his_L_c + 22.0 ile_L_c + 51.0 leu_L_c + 29.0 lys_L_c + 9.0 met_L_c + 21.0 phe_L_c + 33.0 pro_L_c + 38.0 ser_L_c + 36.0 thr_L_c + 14.0 trp_L_c + 21.0 tyr_L_c + 37.0 val_L_c --> HC01943_c + 1866.0 adp_c + 622.0 amp_c + 1866.0 pi_c + 622.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4281,r1105,T9 Protein assembly,61.0 ala_L_c + 27.0 arg_L_c + 34.0 asn_L_c + 45.0 asp_L_c + 2792.0 atp_c + 40.0 cys_L_c + 17.0 gln_L_c + 42.0 glu_L_c + 52.0 gly_c + 2792.0 h2o_c + 19.0 his_L_c + 15.0 ile_L_c + 65.0 leu_L_c + 58.0 lys_L_c + 10.0 met_L_c + 28.0 phe_L_c + 32.0 pro_L_c + 41.0 ser_L_c + 30.0 thr_L_c + 8.0 trp_L_c + 26.0 tyr_L_c + 48.0 val_L_c --> HC01944_c + 2094.0 adp_c + 698.0 amp_c + 2094.0 pi_c + 698.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4282,r1106,Postulated transport reaction,ribflv_e <=> ribflv_c,"(-100.0, 100.0)","Transport, extracellular"
4283,r1109,Citrate oxaloacetate-lyase ((pro-3S)-CH2COO- -->acetate) Citrate cycle (TCA cycle) EC:4.1.3.6,cit_m <=> ac_m + oaa_m,"(-100.0, 100.0)",Unassigned
4284,r1112,Apo-E Protein assembly,39.0 ala_L_c + 34.0 arg_L_c + asn_L_c + 11.0 asp_L_c + 1268.0 atp_c + 2.0 cys_L_c + 32.0 gln_L_c + 40.0 glu_L_c + 18.0 gly_c + 1268.0 h2o_c + 2.0 his_L_c + 2.0 ile_L_c + 41.0 leu_L_c + 13.0 lys_L_c + 8.0 met_L_c + 4.0 phe_L_c + 8.0 pro_L_c + 14.0 ser_L_c + 12.0 thr_L_c + 8.0 trp_L_c + 4.0 tyr_L_c + 24.0 val_L_c --> HC00009_c + 951.0 adp_c + 317.0 amp_c + 951.0 pi_c + 317.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4285,r1113,Apo-AI Protein assembly,23.0 ala_L_c + 17.0 arg_L_c + 5.0 asn_L_c + 16.0 asp_L_c + 1068.0 atp_c + 19.0 gln_L_c + 30.0 glu_L_c + 11.0 gly_c + 1068.0 h2o_c + 6.0 his_L_c + 41.0 leu_L_c + 22.0 lys_L_c + 4.0 met_L_c + 8.0 phe_L_c + 10.0 pro_L_c + 16.0 ser_L_c + 12.0 thr_L_c + 5.0 trp_L_c + 7.0 tyr_L_c + 15.0 val_L_c --> HC00004_c + 801.0 adp_c + 267.0 amp_c + 801.0 pi_c + 267.0 ppi_c,"(0.0, 0.0)",Exchange/demand reaction
4286,r1116,ATP Exporter (ATP-E) TCDB:9.A.6.1.1,atp_c --> atp_e,"(0.0, 0.0)","Transport, extracellular"
