,Metabolite ID,Metabolite Name,Dual solution
3539,pcholn225_hs_c,"1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3",0.0
3540,pcholn2254_hs_c,"1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6",0.0
3541,pcholn226_hs_c,"1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)",0.0
3542,pear_hs_c,1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine,0.0
3543,pe203_hs_c,"1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)",0.0
3544,pe226_hs_c,"1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)",0.0
3545,pe224_hs_c,"1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)",0.0
3546,pedh203_hs_c,"1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)",0.0
3547,pe12_hs_c,1-Didecanoylglycerophosphoethanolamine (C12:0 Pe),0.0
3548,pe14_hs_c,1-Myristoylglycerophosphoethanolamine (C14:0 Pe),0.0
3549,pe161_hs_c,"1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)",0.0
3550,pe13_hs_c,1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe),0.0
3551,pe15_hs_c,1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe),0.0
3552,pe17_hs_c,1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe),0.0
3553,pcholn203_hs_c,"1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3",0.0
3554,pailar_hs_c,1-Arachidonoylglycerophosphoinositol,0.0
3555,pcholn24_hs_c,"1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24",0.0
3556,pcholn261_hs_c,Lysopc A C26:1 (Delta 5),0.0
3557,pcholn281_hs_c,Lysopc A C28:1 (Delta 5),0.0
3558,pcholn28_hs_c,Lysopc A C28:0,0.0
3559,pcholdoc_hs_c,1-Docosahexaenoylglycerophosphocholine,0.0
3560,pcholeic_hs_c,"1-Eicosadienoylglycerophosphocholine (Delta 11,14)",0.0
3561,pcholet_hs_c,"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)",0.0
3562,pcholhep_hs_c,1-Heptadecanoylglycerophosphocholine,0.0
3563,pchollinl_hs_c,"1-Linoleoylglycerophosphocholine (Delta 9,12)",0.0
3564,pelinl_hs_c,"1-Linoleoylglycerophosphoethanolamine (Delta 9,12)",0.0
3565,eidi1114ac_c,"Cis,Cis-11,14-Eicosadienoic Acid",-0.0
3566,hxa_c,Hexanoate (N-C6:0),3.469446951953614e-17
3567,tetdeca511ac_c,"Cia-5,8, Tetradecadienoic Acid",0.0
3568,glyc2p_c,Glycerol 2-Phosphate,-0.015552025280377019
3569,aclys_c,Acetyl-L-Lysine,0.0
3570,hmcarn_c,Homocarnosine,0.0
3571,4mtob_c,4-Methyl-Thio-Oxo-Butyrate,-5.020059651208232e-17
3572,3mtp_c,3-Methyl-Thio-Propionate,-3.803575199529707e-17
3573,3mtp_e,3-Methyl-Thio-Propionate,-3.803575199529707e-17
3574,elaidcrn_e,Elaidic carnitine,-2.7755575615628914e-17
3575,lnlccrn_e,Linoleyl Carnitine,-0.0
3576,phlac_e,Phenyllactate,0.0
3577,15HPET_e,15S-Hydroperoxyeicosatetraenoate,0.0
3578,15kprostgf2_e,15-Keto-Prostaglandin F2A,0.0
3579,21hprgnlone_e,21-Hydroxypregnenolone,0.0
3580,2oxoadp_e,2-Oxoadipate,-0.0
3581,34hpl_c,3-(4-Hydroxyphenyl)Lactate,0.0
3582,34hpl_e,3-(4-Hydroxyphenyl)Lactate,0.0
3583,3hmp_c,3-Hydroxy-2-Methylpropanoate,1.5309256892750684e-16
3584,3hmp_e,3-Hydroxy-2-Methylpropanoate,0.0
3585,3hpppnohgluc_c,3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide,0.0
3586,3hpppnohgluc_e,3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide,0.0
3587,3hpppn_c,3-(3-Hydroxy-Phenyl)Propionate,0.0
3588,3hpppnoh_c,3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative,0.0
3589,3hpp_e,3-Hydroxypropionate,0.0
3590,3mhis_e,3-Methylhistidine,0.0
3591,3moxtyr_e,3-Methoxytyramine,0.0
3592,3uib_e,3-Ureidoisobutyrate,0.0
3593,4aabutn_e,4-Acetamidobutanoate,0.0
3594,4tmeabutn_e,4-(Trimethylammonio)Butanoate,0.0
3595,56dthm_e,"5,6-Dihydrothymine",0.0
3596,56dura_e,"5,6-Dihydrouracil",-0.0
3597,5aop_e,5-Amino-4-Oxopentanoate,-0.0
3598,5HPET_e,5(S)-Hydroperoxyeicosatetraenoic Acid,0.0
3599,7dhchsterol_e,"Cholesta-5,7-Dien-3Beta-Ol",-0.0
3600,abt_D_e,D-Arabitol,0.0
3601,abt_D_c,D-Arabitol,0.0
3602,acglu_c,N-Acetyl-L-Glutamate,0.0
3603,acglu_e,N-Acetyl-L-Glutamate,0.0
3604,acgly_m,Acetyl-Glycine,0.0
3605,acgly_c,Acetyl-Glycine,0.0
3606,acgly_e,Acetyl-Glycine,0.0
3607,aclys_e,Acetyl-L-Lysine,0.0
3608,aclys_m,Acetyl-L-Lysine,0.0
3609,acorn_e,N(2)-Acetyl-L-Ornithine,0.0
3610,acthr_L_m,Acetyl-Threonine ,0.0
3611,acthr_L_c,Acetyl-Threonine ,0.0
3612,acthr_L_e,Acetyl-Threonine ,0.0
3613,adpac_e,Adipic Acid,0.0
3614,adpoh_e,2-Hydroxyadipic Acid,-8.360768793167705e-17
3615,alltn_e,Allantoin,0.0
3616,amet_e,S-Adenosyl-L-Methionine,0.0
3617,and19one_e,"19-Hydroxyandrost-4-Ene-3,17-Dione",0.0
3618,pa_hs_e,Phosphatidate,0.0
3619,aracheth_e,O-Arachidonoyl Ethanolamine,0.0
3620,biliverd_e,Biliverdin,0.0
3621,C02356_e,(S)-2-Aminobutanoate,0.0
3622,C02712_e,N-Acetylmethionine,0.0
3623,C04717_e,13-L-Hydroperoxylinoleic Acid,0.0
3624,C04805_e,5-Hydroxyeicosatetraenoate,0.0
3625,C05957_e,Prostaglandin J2,-1.0161844879943601e-16
3626,C06314_e,Lipoxin A4,0.0
3627,C06315_e,Lipoxin B4,0.0
3628,C11695_e,Anandamide,-0.0
3629,C14768_e,"5,6-Epoxy-8,11,14-eicosatrienoic Acid",0.0
3630,C14769_e,"8,9-Epoxyeicosatrienoic Acid",0.0
3631,C14770_e,"11,12-Epoxyeicosatrienoic Acid",0.0
3632,C14771_e,"14,15-Epoxy-5,8,11-Eicosatrienoic Acid",0.0
3633,C14825_e," 9,10-Epoxyoctadecenoic acid (9(10)-EpOME)",-0.0
3634,C14826_e,"(9Z)-12,13-Epoxyoctadecenoic acid (12(13)-EpOME)",0.0
3635,CE0955_c,6-Oxo-Prostaglandin F1Alpha,0.0
3636,CE0955_e,6-Oxo-Prostaglandin F1Alpha,0.0
3637,CE1243_e,"(12S)-12-hydroxyheptadeca-5,8,10-trienoic acid (12S-HHT)",0.0
3638,CE1273_e,"5Beta-Cholestane-3Alpha,7Alpha,12Alpha,24S,25-Pentol",0.0
3639,CE1297_e,8-Dehydrocholesterol,0.0
3640,CE1556_e,N-Acetyl-L-Asparagine,0.0
3641,CE2028_e,Beta-Hydroxy-Beta-Methylbutyrate,0.0
3642,CE2176_e,3-O-Methyldopa,0.0
3643,CE2445_e,"6-Trans-Leukotriene B4 (5S,12R-Dihydroxy-6E,8E,10E,14Z-Eicosatetraenoic Acid)",0.0
3644,CE2510_e,11-Cis-Eicosenoate,-0.0
3645,CE2537_e,"15-Hydroxy-(8Z,11Z,13E)-Eicosatrienoate",0.0
3646,eidi1114ac_e,"Cis,Cis-11,14-Eicosadienoic Acid",-0.0
3647,CE5304_e,15-Deoxy-Pgd2,-1.0513107977076264e-16
3648,CE6031_e,Androsterone Sulfate,-0.0
3649,CE6247_e,"5,12,20-Trihete",0.0
3650,CE7082_e,"15(S)-(15R)-15-Hydroxyeicosa-5Z,8Z,11Z,13E,17Z-Pentaenoate",0.0
3651,CE7083_e,Leukotriene B5,0.0
3652,CE7172_e,"14,15-Dihete",0.0
3653,cortsn_c,Cortisone,0.0
3654,cortsn_e,Cortisone,0.0
3655,didecaeth_e,"C12:0-Ethanolamide, Didecanoyl Ethanolamide",0.0
3656,diholineth_e,Dihomo-Gamma-Linolenoyl Ethanolamide,0.0
3657,docohxeth_e,Docosahexaenoyl Ethanolamide,0.0
3658,docteteth_e,"Docosatetraenoyl Ethanolamide (22:4, Delta 7, 10, 13, 16)",0.0
3659,dodecanac_e,Dodecanedioic Acid,0.0
3660,forglu_e,N-Formimidoyl-L-Glutamate,0.0
3661,HC00319_e,Malonate,0.0
3662,HC00900_e,Methylmalonate,6.631321110929347e-17
3663,hepdeceth_e,Heptadecanoyl Thanolamide (C17:0),0.0
3664,hexdeceeth_e,"Hexadecenoyl Ethanolamide, C16:1-Ethanolamide (Delta 9)",0.0
3665,hexdiac_e,Hexadecanediocacid,0.0
3666,hgentis_e,Homogentisate,0.0
3667,hmcarn_e,Homocarnosine,0.0
3668,hmcr_e,Homocitrulline,0.0
3669,hxcoa_e,Hexanoyl Coenzyme A (N-C6:0Coenzyme A),0.0
3670,leuktrB4wcooh_e,W-Carboxy Leukotriene B4,0.0
3671,leuktrB4woh_e,W-Hydroxyl Leukotriene B4,0.0
3672,lineth_e,Linoleoyl Ethanolamide,0.0
3673,Lpipecol_e,L-Pipecolic Acid,0.0
3674,lthstrl_e,5Alpha-Cholest-7-En-3Beta-Ol,3.951729285020143e-17
3675,mev_R_e,(R)-Mevalonate,-0.0
3676,mi1p_D_e,1D-Myo-Inositol 1-Phosphate,0.0
3677,Nacasp_e,N-Acetyl-L-Aspartate,-0.0
3678,nwharg_e,N-(Omega)-Hydroxyarginine,0.0
3679,oleth_e,Oleoyl Ethanolamide,0.0
3680,pcollg5hlys_e,Erythro-5-Hydroxy-L-Lysine,-0.0
3681,pendecaeth_e,Pentadecanoyl Thanolamide (C15:0),0.0
3682,pmeth_e,Palmitoylethanolamide,0.0
3683,saccrp_L_e,L-Saccharopinate,-0.0
3684,sebacid_e,Sebacicacid,0.0
3685,sphmyln180241_hs_e,"Sm (D18:0/24:1), Sphingomyelin",0.0
3686,sphmyln18114_hs_e,"Sm (D18:1/14:0), Sphingomyelin",0.0
3687,sphmyln18115_hs_e,"Sm (D18:1/15:0), Sphingomyelin",0.0
3688,sphmyln18116_hs_e,"Sm (D18:1/16:0), Sphingomyelin",0.0
3689,sphmyln181161_hs_e,"Sm (D18:1/16:1), Sphingomyelin",0.0
3690,sphmyln18117_hs_e,"Sm (D18:1/17:0), Sphingomyelin",0.0
3691,sphmyln18118_hs_e,"Sm (D18:1/18:0), Sphingomyelin",0.0
3692,sphmyln181181_hs_e,"Sm (D18:1/18:1), Sphingomyelin",0.0
3693,sphmyln18120_hs_e,"Sm (D18:1/20:0), Sphingomyelin",0.0
3694,sphmyln181201_hs_e,"Sm (D18:1/20:1), Sphingomyelin",0.0
3695,sphmyln18121_hs_e,"Sm (D18:1/21:0), Sphingomyelin",0.0
3696,sphmyln18122_hs_e,"Sm (D18:1/22:0), Sphingomyelin",0.0
3697,sphmyln181221_hs_e,"Sm (D18:1/22:1), Sphingomyelin",0.0
3698,sphmyln18123_hs_e,"Sm (D18:1/23:0), Sphingomyelin",0.0
3699,sphmyln1824_hs_e,"Sm (D18:0/24:0), Sphingomyelin",0.0
3700,sphmyln1825_hs_e,"Sm (D18:0/25:0), Sphingomyelin",0.0
3701,steeth_e,Stearoyl Ethanolamide,0.0
3702,subeac_e,Suberic Acid,0.0
3703,tetdeca511ac_e,"Cia-5,8, Tetradecadienoic Acid",0.0
3704,tetdecaeth_e,"C14:0-Ethanolamide, Tetradecanoyl Ethanolamide",0.0
3705,thrnt_e,L-Threonate,0.0
3706,tmlys_e,"N6,N6,N6-Trimethyl-L-Lysine",0.0
3707,trideceth_e,Tridecanoyl Thanolamide (C13:0),0.0
3708,txb2_e,Thromboxane B2,0.0
3709,urcan_e,Urocanate,0.0
3710,xolest182_hs_e,"1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)",0.0
3711,galt_e,Galactitol,-0.0
3712,glyc_R_e,D-Glycerate,0.0
3713,glyc2p_e,Glycerol 2-Phosphate,0.0
3714,glyclt_e,Glycolate,-0.0
3715,3hpppn_e,3-(3-Hydroxy-Phenyl)Propionate,0.0
3716,hxa_m,Hexanoate (N-C6:0),3.469446951953614e-17
3717,hxa_x,Hexanoate (N-C6:0),3.469446951953614e-17
3718,ind3ac_e,Indole-3-Acetate,0.0
3719,Lcyst_e,L-Cysteic Acid,-5.1395825741319895e-18
3720,Lpipecol_c,L-Pipecolic Acid,0.0
3721,oaa_e,Oxaloacetate,-0.0
3722,pac_e,Phenylacetate,0.0
3723,pser_L_c,O-Phospho-L-Serine,0.0
3724,pser_L_e,O-Phospho-L-Serine,0.0
3725,saccrp_L_c,L-Saccharopinate,-0.0
3726,ttdcea_e,9E-Tetradecenoic Acid (N-C14:1),0.0
3727,txb2_c,Thromboxane B2,0.0
3728,acile_L_m,Acetyl Isoleucine (Chemspider Id: 9964364),0.0
3729,acile_L_c,Acetyl Isoleucine (Chemspider Id: 9964364),0.0
3730,acile_L_e,Acetyl Isoleucine (Chemspider Id: 9964364),0.0
3731,acleu_L_m,N-Acetylleucine,0.0
3732,acleu_L_c,N-Acetylleucine,0.0
3733,acleu_L_e,N-Acetylleucine,0.0
3734,achom_L_m,Acetylhomoserine,0.0
3735,achom_L_c,Acetylhomoserine,0.0
3736,achom_L_e,Acetylhomoserine,0.0
3737,phacgly_e,Phenylacetylglycine,0.0
3738,estriol_e,Estriol,2.7755575615628914e-17
3739,ddca_e,Dodecanoic Acid,0.0
3740,hom_L_m,L-Homoserine,0.0
3741,urscholcoa_c,Ursodeoxycholyl Coenzyme A,-0.04665607584113119
3742,7klitchol_c,7-Ketolithocholate,0.0
3743,bz_m,Benzoate,0.0
3744,bzcoa_m,Benzoyl Coenzyme A,-0.04665607584113117
3745,bgly_m,N-Benzoylglycinate,-0.0
3746,phaccoa_m,Phenylacetyl Coenzyme A,-0.04665607584113117
3747,pheacgly_m,Phenylacetylglycine,0.0
3748,pheacgly_c,Phenylacetylglycine,0.0
3749,pheacgly_e,Phenylacetylglycine,0.0
3750,pcresol_c,P-Cresol,0.0
3751,pcs_c,P-Cresol Sulfate,0.0
3752,pcresol_e,P-Cresol,0.0
3753,pcs_e,P-Cresol Sulfate,0.0
3754,normete_L_e,L-Normetanephrine,0.0
3755,C05300_e,16Alpha-Hydroxyestrone,0.0
3756,dhbpt_e,"6,7-Dihydrobiopterin",0.0
3757,thbpt_e,"5,6,7,8-Tetrahydrobiopterin",0.0
3758,alaargcys_e,Alanyl-Arginyl-Cysteine,0.0
3759,alaarggly_e,Alanyl-Arginyl-Glycine,9.163760457382301e-17
3760,alaasnleu_e,Alanyl-Asparaginyl-Leucine,0.0
3761,alaglylys_e,Alanyl-Glycyl-Lysine,8.33173367393412e-17
3762,alahisala_e,Alanyl-Histidyl-Alanine,1.8927016317629335e-16
3763,alalysthr_e,Alanyl-Lysine-Threonine,0.0
3764,argalaala_e,Arginyl-Alanyl-Alanine,0.0
3765,argalaphe_e,Arginyl-Alanine-Phenylalanine,0.0
3766,argalathr_e,Arginyl-Alanyl-Threonine,0.0
3767,argarg_e,Arginyl-Arginine,0.0
3768,argarglys_e,Arginyl-Arginyl-Lysine,0.0
3769,argargmet_e,Arginyl-Arginyl-Metheonine,0.0
3770,argcysgly_e,Arginyl-Cystinyl-Glycine,0.0
3771,argcysser_e,Arginyl-Cystinyl-Serine,0.0
3772,arggluglu_e,Arginyl-Glutamyl-Glutamate,0.0
3773,argglupro_e,Arginyl-Glutamyl-Proline,0.0
3774,argglygly_e,Arginyl-Glycyl-Glycine,-3.4066086879213707e-17
3775,arghisthr_e,Arginyl-Histidyl-Threonine,-1.5590731098843664e-17
3776,argleuphe_e,Arginyl-Leucyl-Phenylalanine,0.0
3777,arglysasp_e,Arginyl-Lysyl-Aspartate,-0.0
3778,argphearg_e,Arginyl-Phenylalanine-Arginine,0.0
3779,argpromet_e,Arginyl-Prolyl-Methionine,0.0
3780,argprothr_e,Arginyl-Prolyl-Threonine,0.0
3781,argserser_e,Arginyl-Seryl-Serine,2.329915230096233e-18
3782,argtyrval_e,Argtyrval,0.0
3783,argvalcys_e,Arginyl-Valyl-Cysteine,0.0
3784,argvaltrp_e,Arginyl-Valyl-Tryptophan,0.0
3785,asnasnarg_e,Asparaginyl-Asparaginyl-Arginine,-0.0
3786,asncyscys_e,Asparaginyl-Cysteinyl-Cysteine,0.0
3787,asnmetpro_e,Asparaginyl-Methionyl-Proline,-0.0
3788,asnpheasp_e,Asparaginyl-Phenylalanyl-Aspartate,0.0
3789,asnphecys_e,Asparaginyl-Phenylalanyl-Cysteine,0.0
3790,asntyrgly_e,Asparaginyl-Tyrosyl-Glycine,1.2049446960220928e-17
3791,asntyrphe_e,Asparaginyl-Tyrosyl-Phenylalanine,5.96647756844044e-17
3792,asntyrthr_e,Asparaginyl-Tyrosyl-Threonine,0.0
3793,aspalaarg_e,Asparaginyl-Alanyl-Arginine,0.0
3794,aspasnglu_e,Aspartyl-Asparaginyl-Glutamate,0.0
3795,aspglu_e,Aspartyl-Glutamate,0.0
3796,aspglupro_e,Aspartyl-Glutamyl-Proline,0.0
3797,aspglutrp_e,Aspartyl-Glutamyl-Tryptophan,0.0
3798,asphiscys_e,Aspartyl-Histidyl-Cysteine,-0.0
3799,asphispro_e,Aspartyl-Histidyl-Proline,0.0
3800,asplysglu_e,Aspartyl-Lysyl-Glutamate,0.0
3801,asplyshis_e,Aspartyl-Lysyl-Histidine,0.0
3802,aspmetasp_e,Aspartyl-Methionyl-Aspartate,0.0
3803,aspprolys_e,Aspartyl-Prolyl-Lysine,0.0
3804,aspvalasn_e,Aspartyl-Valyl-Asparagine,0.0
3805,cysasnmet_e,Cystyl-Asparaginyl-Methionine,0.0
3806,cysaspphe_e,Cystyl-Aspartyl-Phenylalanine,0.0
3807,cyscys_e,Cystyl-Cysteine,-1.36543222155026e-16
3808,cysglnmet_e,Cystyl-Glutaminyl-Methionine,-8.637349461036688e-17
3809,cysgluhis_e,Cystyl-Glutamyl-Histidine,0.0
3810,cysglutrp_e,Cystyl-Glutamyl-Tryptophan,0.0
3811,cysleuthr_e,Cystyl-Leucyl-Threonine,0.0
3812,cyssermet_e,Cystyl-Seryl-Methionine,-0.0
3813,cystyrasn_e,Cystyl-Tyrosyl-Asparagine,0.0
3814,glnasngln_e,Glutaminyl-Asparaginyl-Glutamine,-0.0
3815,glnhishis_e,Glutaminyl-Histidyl-Histidine,-4.379925749479362e-17
3816,glnhislys_e,Glutaminyl-Histidyl-Lysine,0.0
3817,glnlyslys_e,Glutaminyl-Lysyl-Lysine,-0.0
3818,glnlystrp_e,Glutaminyl-Lysyl-Tryptophan,-1.1567990726986311e-17
3819,glnproglu_e,Glutaminyl-Prolyl-Glutamate,-0.0
3820,glntrpglu_e,Glutaminyl-Tryptophanyl-Glutamate,-1.335436575560054e-17
3821,glntyrleu_e,Glutaminyl-Tyrosyl-Leucine,-9.218495305229973e-18
3822,gluargleu_e,Glutaminyl-Arginyl-Leucine,0.0
3823,gluasnleu_e,Glutaminyl-Asparaginyl-Leucine,5.5193798156427784e-17
3824,gluglu_e,Glutamyl-Glutamate,0.0
3825,gluilelys_e,Glutamyl-Isoleucyl-Lysine,-1.8426910697577884e-17
3826,gluleu_e,Glutamyl-Leucine,0.0
3827,glumet_e,Glutamyl-Methionine,0.0
3828,glumethis_e,Glutamyl-Methioninyl-Histidine,0.0
3829,gluthr_e,Glutamyl-Threonine,0.0
3830,gluthrlys_e,Glutamyl-Threonyl-Lysine,0.0
3831,glutrpala_e,Glutamyl-Tryptophanyl-Alanine,0.0
3832,glyhisasn_e,Glycyl-Histidyl-Asparagine,-0.0
3833,glyhislys_e,Glycyl-Histidyl-Lysine,0.0
3834,glylyscys_e,Glycyl-Lysyl-Cysteine,-9.599868124022833e-17
3835,glylysphe_e,Glycyl-Lysyl-Phenylalanine,0.0
3836,glytyrlys_e,Glycyl-Tyrosyl-Lysine,0.0
3837,glyvalhis_e,Glycyl-Valyl-Histidine,0.0
3838,hisargcys_e,Histidyl-Arginyl-Cysteine,0.0
3839,hisargser_e,Histidyl-Arginyl-Serine,0.0
3840,hisasp_e,Histidyl-Aspartate,0.0
3841,hiscyscys_e,Histidyl-Cystyl-Cysteine,0.0
3842,hisglnala_e,Histidyl-Glutaminyl-Alanine,8.046212161747991e-17
3843,hisglu_e,Histidyl-Glutamate,0.0
3844,hisglugln_e,Histidyl-Glutamyl-Glutamine,-2.5834767507323276e-17
3845,hisglylys_e,Histidyl-Lysyl-Lysine,0.0
3846,hishislys_e,Histidyl-Histidyl-Lysine,-2.3910998933325483e-17
3847,hislysala_e,Histidyl-Lysyl-Alanine,0.0
3848,hislysglu_e,Histidyl-Lysyl-Glutamate,-5.9465089458551406e-18
3849,hislysile_e,Histidyl-Lysyl-Isoleucine,0.0
3850,hislysthr_e,Histidyl-Lysyl-Threonine,0.0
3851,hislysval_e,Histidyl-Lysyl-Valine,0.0
3852,hismet_e,Histidyl-Methionine,0.0
3853,hismetgln_e,Histidyl-Methionyl-Glutamine,0.0
3854,hisphearg_e,Histidyl-Phenylalanyl-Arginine,3.058228528457663e-17
3855,hisprolys_e,Histidyl-Prolyl-Lysine,0.0
3856,histrphis_e,Histidyl-Tryptophanyl-Histidine,-0.0
3857,ileargile_e,Isoleucyl-Arginyl-Isoleucine,-2.4960803503445487e-17
3858,ileasnhis_e,Isoleucyl-Asparaginyl-Histidine,1.8975847536731704e-17
3859,ileasp_e,Isolecyl-Aspartate,0.0
3860,ileglnglu_e,Isolecyl-Glutaminyl-Glutamate,0.0
3861,ileglyarg_e,Isolecyl-Glycyl-Arginine,0.0
3862,ileprolys_e,Isolecyl-Prolyl-Lysine,0.0
3863,ileserarg_e,Isolecyl-Seryl-Arginine,7.217920948070268e-17
3864,iletrptyr_e,Isolecyl-Tryptophanyl-Tyrosine,-1.4854160640349415e-17
3865,leualaarg_e,Leucyl-Alanyl-Arginine,0.0
3866,leuasnasp_e,Leucyl-Asparaginyl-Aspartate,0.0
3867,leuasplys_e,Leucyl-Aspartyl-Lysine,0.0
3868,leuleutrp_e,Leucyl-Leucyl-Tryptophan,4.272757995869332e-17
3869,leupro_e,Leucyl-Proline,0.0
3870,leuproarg_e,Leucyl-Prolyl-Arginine,0.0
3871,leusertrp_e,Leucyl-Seryl-Tryptophan,-0.0
3872,leutrp_e,Leucyl-Tryptophan,0.0
3873,leutrparg_e,Leucyl-Tryptophanyl-Arginine,0.0
3874,leutyrtyr_e,Leucyl-Tyrosyl-Tyrosine,-0.0
3875,leuval_e,Leucyl-Valine,0.0
3876,lysargleu_e,Lysyl-Arginyl-Leucine,2.552392389658757e-17
3877,lyscyshis_e,Lysyl-Cysteinyl-Histidine,0.0
3878,lysglnphe_e,Lysyl-Glutaminyl-Phenylalanine,0.0
3879,lysgluglu_e,Lysyl-Glutamyl-Glutamate,0.0
3880,lyslyslys_e,Lysyl-Lysyl-Lysine,-0.0
3881,lyspheile_e,Lysyl-Phenylalanyl-Isoleucine,0.0
3882,lystrparg_e,Lysyl-Tryptophanyl-Arginine,0.0
3883,lystyrile_e,Lysyl-Tyrosyl-Isoleucine,0.0
3884,lysvalphe_e,Lysyl-Valyl-Phenylalanine,0.0
3885,lysvaltrp_e,Lysyl-Valyl-Tryptophan,0.0
3886,metargleu_e,Methionyl-Arginyl-Leucine,0.0
3887,metasntyr_e,Methionyl-Asparaginyl-Tyrosine,0.0
3888,metglntyr_e,Methionyl-Glutaminyl-Tyrosine,0.0
3889,metglyarg_e,Methionyl-Glycyl-Arginine,0.0
3890,methislys_e,Methionyl-Histidyl-Lysine,0.0
3891,metmetile_e,Methionyl-Methionyl-Isoleucine,-0.0
3892,metphearg_e,Methionyl-Phenylalanyl-Arginine,0.0
3893,mettrpphe_e,Methionyl-Tryptophanyl-Phenylalanine,0.0
3894,pheasnmet_e,Phenylalanyl-Asparaginyl-Methionine,7.451893632475381e-17
3895,pheasp_e,Phenylalanyl-Aspartate,0.0
3896,pheglnphe_e,Phenylalanyl-Glutaminyl-Phenylalanine,0.0
3897,pheleu_e,Phenylalanyl-Leucine,0.0
3898,pheleuasp_e,Phenylalanyl-Leucyl-Aspartate,0.0
3899,pheleuhis_e,Phenylalanyl-Leucyl-Histidine,0.0
3900,phelysala_e,Phenylalanyl-Lysyl-Alanine,0.0
3901,phelyspro_e,Phenylalanyl-Lysyl-Proline,0.0
3902,phephe_e,Phenylalanyl-Phenylalanine,0.0
3903,phepheasn_e,Phenylalanyl-Phenylalaninyl-Asparagine,9.262081985760771e-17
3904,phephethr_e,Phenylalanyl-Phenylalaninyl-Threonine,-0.0
3905,pheproarg_e,Phenylalanyl-Prolyl-Arginine,0.0
3906,phesertrp_e,Phenylalanyl-Seryl-Tryptophan,0.0
3907,phethrlys_e,Phenylalanyl-Threonyl-Lysine,0.0
3908,phetrpleu_e,Phenylalanyl-Tryptophanyl-Leucine,0.0
3909,phetyr_e,Phenylalanyl-Tyrosine,0.0
3910,phetyrgln_e,Phenylalanyl-Tyrosinyl-Glutamine,-0.0
3911,phetyrlys_e,Phenylalanyl-Tyrosinyl-Lysine,0.0
3912,proargasp_e,Prolyl-Arginyl-Aspartate,0.0
3913,proargcys_e,Prolyl-Arginyl-Cysteine,0.0
3914,proasncys_e,Prolyl-Asparaginyl-Cysteine,0.0
3915,procys_e,Prolyl-Cysteine,0.0
3916,proglnpro_e,Prolyl-Glutaminyl-Proline,0.0
3917,proglulys_e,Prolyl-Glutamatsyl-Lysine,0.0
3918,prohis_e,Prolyl-Histidine,0.0
3919,prohistyr_e,Prolyl-Histidyl-Tyrosine,-2.628475782195216e-17
3920,proleuarg_e,Prolyl-Leucyl-Arginine,0.0
3921,prolyspro_e,Prolyl-Lysyl-Proline,1.232595164407831e-32
3922,prophe_e,Prolyl-Phenylalanine,0.0
3923,proproarg_e,Prolyl-Prolyl-Arginine,0.0
3924,propropro_e,Prolyl-Prolyl-Proline,-0.0
3925,protrplys_e,Prolyl-Tryptophanyl-Lysine,0.0
3926,protrpthr_e,Prolyl-Tryptophanyl-Threonine,0.0
3927,provalgln_e,Prolyl-Valyl-Glutamine,0.0
3928,serargala_e,Seryl-Arginyl-Alanine,0.0
3929,serargtrp_e,Seryl-Arginyl-Tryptophan,0.0
3930,sercysarg_e,Seryl-Cysteinyl-Arginine,0.0
3931,serglyglu_e,Seryl-Glycyl-Glutamate,-0.0
3932,serlyshis_e,Seryl-Lysyl-Histidine,0.0
3933,serphelys_e,Seryl-Phenylalanyl-Lysine,0.0
3934,sertrphis_e,Seryl-Tryptophanyl-Histidine,0.0
3935,thrargtyr_e,Threonyl-Arginyl-Tyrosine,0.0
3936,thrasntyr_e,Threonyl-Asparaginyl-Tyrosine,0.0
3937,thrglnglu_e,Threonyl-Glutaminyl-Glutamate,-0.0
3938,thrglntyr_e,Threonyl-Glutaminyl-Tyrosine,0.0
3939,thrhishis_e,Threonyl-Histidinyl-Histidine,-0.0
3940,thrilearg_e,Threonyl-Isoleucyl-Arginine,0.0
